date,frm,Date,FRM,risk_level,Risk level
2011-11-09,0.023627,2011-11-09,0.0236,84.16,5. Severe risk
2011-11-10,0.022922,2011-11-10,0.0229,82.77,5. Severe risk
2011-11-11,0.021773,2011-11-11,0.0218,80.81,5. Severe risk
2011-11-14,0.020968,2011-11-14,0.021,78.91,4. High risk
2011-11-15,0.021298,2011-11-15,0.0213,79.87,4. High risk
2011-11-16,0.025015,2011-11-16,0.025,86.36,5. Severe risk
2011-11-17,0.023349,2011-11-17,0.0233,83.61,5. Severe risk
2011-11-18,0.021447,2011-11-18,0.0214,80.19,5. Severe risk
2011-11-21,0.022557,2011-11-21,0.0226,82.21,5. Severe risk
2011-11-22,0.02109,2011-11-22,0.0211,79.37,4. High risk
2011-11-23,0.02103,2011-11-23,0.021,79.2,4. High risk
2011-11-24,0.02082,2011-11-24,0.0208,78.48,4. High risk
2011-11-25,0.019176,2011-11-25,0.0192,74.16,4. High risk
2011-11-28,0.018966,2011-11-28,0.019,73.58,4. High risk
2011-11-29,0.017768,2011-11-29,0.0178,70.6,4. High risk
2011-11-30,0.019062,2011-11-30,0.0191,73.85,4. High risk
2011-12-02,0.018235,2011-12-02,0.0182,71.73,4. High risk
2011-12-05,0.018609,2011-12-05,0.0186,72.6,4. High risk
2011-12-06,0.01988,2011-12-06,0.0199,76.33,4. High risk
2011-12-07,0.0181,2011-12-07,0.0181,71.39,4. High risk
2011-12-08,0.019476,2011-12-08,0.0195,74.91,4. High risk
2011-12-09,0.019074,2011-12-09,0.0191,73.92,4. High risk
2011-12-12,0.019405,2011-12-12,0.0194,74.81,4. High risk
2011-12-13,0.018993,2011-12-13,0.019,73.68,4. High risk
2011-12-14,0.01893,2011-12-14,0.0189,73.39,4. High risk
2011-12-15,0.020915,2011-12-15,0.0209,78.77,4. High risk
2011-12-16,0.019943,2011-12-16,0.0199,76.52,4. High risk
2011-12-19,0.019711,2011-12-19,0.0197,75.9,4. High risk
2011-12-20,0.0213,2011-12-20,0.0213,79.9,4. High risk
2011-12-21,0.017073,2011-12-21,0.0171,68.57,4. High risk
2011-12-22,0.016161,2011-12-22,0.0162,65.05,4. High risk
2011-12-23,0.016418,2011-12-23,0.0164,65.97,4. High risk
2011-12-27,0.015123,2011-12-27,0.0151,59.99,3. Elevated risk
2011-12-28,0.016241,2011-12-28,0.0162,65.37,4. High risk
2011-12-29,0.016627,2011-12-29,0.0166,67,4. High risk
2011-12-30,0.017249,2011-12-30,0.0172,69.08,4. High risk
2012-01-04,0.015371,2012-01-04,0.0154,61.34,4. High risk
2012-01-05,0.01887,2012-01-05,0.0189,73.22,4. High risk
2012-01-06,0.015007,2012-01-06,0.015,59.56,3. Elevated risk
2012-01-09,0.014936,2012-01-09,0.0149,59.12,3. Elevated risk
2012-01-10,0.013755,2012-01-10,0.0138,53.36,3. Elevated risk
2012-01-11,0.013914,2012-01-11,0.0139,54.09,3. Elevated risk
2012-01-12,0.014175,2012-01-12,0.0142,55.12,3. Elevated risk
2012-01-13,0.014761,2012-01-13,0.0148,58.06,3. Elevated risk
2012-01-16,0.013188,2012-01-16,0.0132,49.77,3. Elevated risk
2012-01-17,0.015425,2012-01-17,0.0154,61.8,4. High risk
2012-01-18,0.015435,2012-01-18,0.0154,61.85,4. High risk
2012-01-19,0.014872,2012-01-19,0.0149,58.79,3. Elevated risk
2012-01-20,0.015277,2012-01-20,0.0153,60.88,4. High risk
2012-01-23,0.015158,2012-01-23,0.0152,60.21,4. High risk
2012-01-24,0.015294,2012-01-24,0.0153,61,4. High risk
2012-01-25,0.016094,2012-01-25,0.0161,64.74,4. High risk
2012-01-26,0.014731,2012-01-26,0.0147,57.87,3. Elevated risk
2012-01-27,0.019235,2012-01-27,0.0192,74.31,4. High risk
2012-01-30,0.014811,2012-01-30,0.0148,58.4,3. Elevated risk
2012-01-31,0.01669,2012-01-31,0.0167,67.25,4. High risk
2012-02-01,0.016505,2012-02-01,0.0165,66.47,4. High risk
2012-02-02,0.014563,2012-02-02,0.0146,56.95,3. Elevated risk
2012-02-03,0.016172,2012-02-03,0.0162,65.12,4. High risk
2012-02-06,0.015255,2012-02-06,0.0153,60.74,4. High risk
2012-02-07,0.014575,2012-02-07,0.0146,56.98,3. Elevated risk
2012-02-08,0.015202,2012-02-08,0.0152,60.5,4. High risk
2012-02-09,0.016147,2012-02-09,0.0161,64.96,4. High risk
2012-02-10,0.015886,2012-02-10,0.0159,63.92,4. High risk
2012-02-13,0.015674,2012-02-13,0.0157,63.24,4. High risk
2012-02-14,0.014709,2012-02-14,0.0147,57.68,3. Elevated risk
2012-02-15,0.014711,2012-02-15,0.0147,57.7,3. Elevated risk
2012-02-16,0.01547,2012-02-16,0.0155,62.06,4. High risk
2012-02-17,0.013679,2012-02-17,0.0137,52.86,3. Elevated risk
2012-02-20,0.016043,2012-02-20,0.016,64.47,4. High risk
2012-02-21,0.017176,2012-02-21,0.0172,68.84,4. High risk
2012-02-22,0.015314,2012-02-22,0.0153,61.12,4. High risk
2012-02-23,0.015399,2012-02-23,0.0154,61.56,4. High risk
2012-02-24,0.014851,2012-02-24,0.0149,58.64,3. Elevated risk
2012-02-27,0.014815,2012-02-27,0.0148,58.42,3. Elevated risk
2012-02-28,0.015616,2012-02-28,0.0156,62.91,4. High risk
2012-02-29,0.014935,2012-02-29,0.0149,59.1,3. Elevated risk
2012-03-01,0.015589,2012-03-01,0.0156,62.69,4. High risk
2012-03-02,0.014816,2012-03-02,0.0148,58.45,3. Elevated risk
2012-03-05,0.013127,2012-03-05,0.0131,49.34,3. Elevated risk
2012-03-06,0.012725,2012-03-06,0.0127,46.93,3. Elevated risk
2012-03-07,0.015278,2012-03-07,0.0153,60.91,4. High risk
2012-03-08,0.013743,2012-03-08,0.0137,53.27,3. Elevated risk
2012-03-09,0.013222,2012-03-09,0.0132,49.96,3. Elevated risk
2012-03-12,0.015224,2012-03-12,0.0152,60.64,4. High risk
2012-03-13,0.016098,2012-03-13,0.0161,64.76,4. High risk
2012-03-14,0.014201,2012-03-14,0.0142,55.29,3. Elevated risk
2012-03-15,0.015148,2012-03-15,0.0151,60.13,4. High risk
2012-03-16,0.015273,2012-03-16,0.0153,60.86,4. High risk
2012-03-19,0.014707,2012-03-19,0.0147,57.65,3. Elevated risk
2012-03-20,0.016177,2012-03-20,0.0162,65.17,4. High risk
2012-03-21,0.013973,2012-03-21,0.014,54.42,3. Elevated risk
2012-03-22,0.015642,2012-03-22,0.0156,63.17,4. High risk
2012-03-23,0.013885,2012-03-23,0.0139,54.01,3. Elevated risk
2012-03-26,0.014225,2012-03-26,0.0142,55.41,3. Elevated risk
2012-03-27,0.013347,2012-03-27,0.0133,50.76,3. Elevated risk
2012-03-28,0.014315,2012-03-28,0.0143,55.58,3. Elevated risk
2012-03-29,0.014265,2012-03-29,0.0143,55.46,3. Elevated risk
2012-03-30,0.013448,2012-03-30,0.0134,51.41,3. Elevated risk
2012-04-02,0.013613,2012-04-02,0.0136,52.3,3. Elevated risk
2012-04-03,0.014817,2012-04-03,0.0148,58.47,3. Elevated risk
2012-04-04,0.015365,2012-04-04,0.0154,61.27,4. High risk
2012-04-05,0.014641,2012-04-05,0.0146,57.32,3. Elevated risk
2012-04-06,0.015414,2012-04-06,0.0154,61.68,4. High risk
2012-04-09,0.014696,2012-04-09,0.0147,57.51,3. Elevated risk
2012-04-10,0.013651,2012-04-10,0.0137,52.57,3. Elevated risk
2012-04-11,0.014041,2012-04-11,0.014,54.62,3. Elevated risk
2012-04-12,0.015465,2012-04-12,0.0155,61.99,4. High risk
2012-04-13,0.014675,2012-04-13,0.0147,57.44,3. Elevated risk
2012-04-17,0.014985,2012-04-17,0.015,59.36,3. Elevated risk
2012-04-18,0.014437,2012-04-18,0.0144,56.35,3. Elevated risk
2012-04-19,0.015635,2012-04-19,0.0156,63.05,4. High risk
2012-04-20,0.015333,2012-04-20,0.0153,61.17,4. High risk
2012-04-23,0.015553,2012-04-23,0.0156,62.59,4. High risk
2012-04-24,0.015405,2012-04-24,0.0154,61.63,4. High risk
2012-04-25,0.015004,2012-04-25,0.015,59.53,3. Elevated risk
2012-04-26,0.014607,2012-04-26,0.0146,57.05,3. Elevated risk
2012-04-27,0.014052,2012-04-27,0.0141,54.71,3. Elevated risk
2012-04-30,0.012801,2012-04-30,0.0128,47.19,3. Elevated risk
2012-05-02,0.013926,2012-05-02,0.0139,54.11,3. Elevated risk
2012-05-03,0.012844,2012-05-03,0.0128,47.67,3. Elevated risk
2012-05-04,0.014697,2012-05-04,0.0147,57.53,3. Elevated risk
2012-05-07,0.013544,2012-05-07,0.0135,51.96,3. Elevated risk
2012-05-08,0.014158,2012-05-08,0.0142,55.07,3. Elevated risk
2012-05-09,0.012839,2012-05-09,0.0128,47.63,3. Elevated risk
2012-05-10,0.01375,2012-05-10,0.0138,53.31,3. Elevated risk
2012-05-11,0.015287,2012-05-11,0.0153,60.95,4. High risk
2012-05-14,0.013529,2012-05-14,0.0135,51.84,3. Elevated risk
2012-05-15,0.015209,2012-05-15,0.0152,60.57,4. High risk
2012-05-16,0.015463,2012-05-16,0.0155,61.94,4. High risk
2012-05-17,0.015975,2012-05-17,0.016,64.28,4. High risk
2012-05-18,0.014707,2012-05-18,0.0147,57.65,3. Elevated risk
2012-05-21,0.016157,2012-05-21,0.0162,65.03,4. High risk
2012-05-22,0.016515,2012-05-22,0.0165,66.57,4. High risk
2012-05-23,0.018251,2012-05-23,0.0183,71.78,4. High risk
2012-05-24,0.016897,2012-05-24,0.0169,67.9,4. High risk
2012-05-25,0.017563,2012-05-25,0.0176,70.07,4. High risk
2012-05-28,0.015562,2012-05-28,0.0156,62.64,4. High risk
2012-05-29,0.017398,2012-05-29,0.0174,69.61,4. High risk
2012-05-30,0.015689,2012-05-30,0.0157,63.34,4. High risk
2012-05-31,0.015845,2012-05-31,0.0158,63.8,4. High risk
2012-06-01,0.016459,2012-06-01,0.0165,66.23,4. High risk
2012-06-05,0.016412,2012-06-05,0.0164,65.9,4. High risk
2012-06-06,0.014803,2012-06-06,0.0148,58.33,3. Elevated risk
2012-06-07,0.014774,2012-06-07,0.0148,58.18,3. Elevated risk
2012-06-08,0.014347,2012-06-08,0.0143,55.82,3. Elevated risk
2012-06-11,0.014928,2012-06-11,0.0149,59,3. Elevated risk
2012-06-12,0.01556,2012-06-12,0.0156,62.62,4. High risk
2012-06-13,0.015219,2012-06-13,0.0152,60.62,4. High risk
2012-06-14,0.015017,2012-06-14,0.015,59.58,3. Elevated risk
2012-06-15,0.014756,2012-06-15,0.0148,58.01,3. Elevated risk
2012-06-18,0.014832,2012-06-18,0.0148,58.54,3. Elevated risk
2012-06-19,0.015394,2012-06-19,0.0154,61.46,4. High risk
2012-06-20,0.01566,2012-06-20,0.0157,63.2,4. High risk
2012-06-21,0.014381,2012-06-21,0.0144,56.13,3. Elevated risk
2012-06-22,0.015122,2012-06-22,0.0151,59.97,3. Elevated risk
2012-06-25,0.015531,2012-06-25,0.0155,62.38,4. High risk
2012-06-26,0.014392,2012-06-26,0.0144,56.18,3. Elevated risk
2012-06-27,0.014786,2012-06-27,0.0148,58.26,3. Elevated risk
2012-06-28,0.014929,2012-06-28,0.0149,59.03,3. Elevated risk
2012-06-29,0.015143,2012-06-29,0.0151,60.09,4. High risk
2012-07-02,0.014542,2012-07-02,0.0145,56.76,3. Elevated risk
2012-07-03,0.015633,2012-07-03,0.0156,63,4. High risk
2012-07-04,0.014675,2012-07-04,0.0147,57.44,3. Elevated risk
2012-07-05,0.013949,2012-07-05,0.0139,54.25,3. Elevated risk
2012-07-06,0.014888,2012-07-06,0.0149,58.86,3. Elevated risk
2012-07-09,0.014806,2012-07-09,0.0148,58.35,3. Elevated risk
2012-07-10,0.015141,2012-07-10,0.0151,60.06,4. High risk
2012-07-11,0.018103,2012-07-11,0.0181,71.41,4. High risk
2012-07-12,0.015938,2012-07-12,0.0159,64.09,4. High risk
2012-07-13,0.016626,2012-07-13,0.0166,66.98,4. High risk
2012-07-16,0.014498,2012-07-16,0.0145,56.64,3. Elevated risk
2012-07-17,0.016899,2012-07-17,0.0169,67.92,4. High risk
2012-07-18,0.015691,2012-07-18,0.0157,63.36,4. High risk
2012-07-19,0.017334,2012-07-19,0.0173,69.41,4. High risk
2012-07-20,0.016917,2012-07-20,0.0169,67.97,4. High risk
2012-07-23,0.016922,2012-07-23,0.0169,68.02,4. High risk
2012-07-24,0.015897,2012-07-24,0.0159,63.99,4. High risk
2012-07-25,0.018295,2012-07-25,0.0183,71.92,4. High risk
2012-07-26,0.016929,2012-07-26,0.0169,68.04,4. High risk
2012-07-27,0.017346,2012-07-27,0.0173,69.46,4. High risk
2012-07-30,0.019056,2012-07-30,0.0191,73.83,4. High risk
2012-07-31,0.01754,2012-07-31,0.0175,70.02,4. High risk
2012-08-01,0.017629,2012-08-01,0.0176,70.26,4. High risk
2012-08-02,0.016816,2012-08-02,0.0168,67.65,4. High risk
2012-08-03,0.017456,2012-08-03,0.0175,69.75,4. High risk
2012-08-06,0.019194,2012-08-06,0.0192,74.19,4. High risk
2012-08-07,0.019006,2012-08-07,0.019,73.7,4. High risk
2012-08-08,0.019586,2012-08-08,0.0196,75.34,4. High risk
2012-08-09,0.020677,2012-08-09,0.0207,78.24,4. High risk
2012-08-10,0.019922,2012-08-10,0.0199,76.48,4. High risk
2012-08-13,0.021426,2012-08-13,0.0214,80.12,5. Severe risk
2012-08-14,0.017886,2012-08-14,0.0179,70.84,4. High risk
2012-08-16,0.020007,2012-08-16,0.02,76.77,4. High risk
2012-08-17,0.018772,2012-08-17,0.0188,72.84,4. High risk
2012-08-20,0.020176,2012-08-20,0.0202,77.18,4. High risk
2012-08-21,0.017895,2012-08-21,0.0179,70.88,4. High risk
2012-08-22,0.019602,2012-08-22,0.0196,75.46,4. High risk
2012-08-23,0.016965,2012-08-23,0.017,68.21,4. High risk
2012-08-24,0.018306,2012-08-24,0.0183,71.95,4. High risk
2012-08-27,0.018554,2012-08-27,0.0186,72.33,4. High risk
2012-08-28,0.017091,2012-08-28,0.0171,68.59,4. High risk
2012-08-29,0.016168,2012-08-29,0.0162,65.08,4. High risk
2012-08-30,0.017072,2012-08-30,0.0171,68.55,4. High risk
2012-08-31,0.016413,2012-08-31,0.0164,65.92,4. High risk
2012-09-03,0.01605,2012-09-03,0.016,64.5,4. High risk
2012-09-04,0.014154,2012-09-04,0.0142,55.05,3. Elevated risk
2012-09-05,0.013514,2012-09-05,0.0135,51.75,3. Elevated risk
2012-09-06,0.013267,2012-09-06,0.0133,50.33,3. Elevated risk
2012-09-07,0.013199,2012-09-07,0.0132,49.87,3. Elevated risk
2012-09-10,0.013871,2012-09-10,0.0139,53.84,3. Elevated risk
2012-09-11,0.01365,2012-09-11,0.0137,52.54,3. Elevated risk
2012-09-12,0.013634,2012-09-12,0.0136,52.42,3. Elevated risk
2012-09-13,0.012758,2012-09-13,0.0128,47.12,3. Elevated risk
2012-09-14,0.014214,2012-09-14,0.0142,55.36,3. Elevated risk
2012-09-17,0.014721,2012-09-17,0.0147,57.8,3. Elevated risk
2012-09-18,0.014818,2012-09-18,0.0148,58.5,3. Elevated risk
2012-09-19,0.013396,2012-09-19,0.0134,51.05,3. Elevated risk
2012-09-20,0.013942,2012-09-20,0.0139,54.21,3. Elevated risk
2012-09-21,0.015553,2012-09-21,0.0156,62.59,4. High risk
2012-09-24,0.014358,2012-09-24,0.0144,55.94,3. Elevated risk
2012-09-25,0.01338,2012-09-25,0.0134,50.93,3. Elevated risk
2012-09-26,0.013366,2012-09-26,0.0134,50.88,3. Elevated risk
2012-09-27,0.013017,2012-09-27,0.013,48.78,3. Elevated risk
2012-09-28,0.012213,2012-09-28,0.0122,42.56,3. Elevated risk
2012-10-01,0.011873,2012-10-01,0.0119,39.77,2. General risk
2012-10-02,0.011718,2012-10-02,0.0117,38.15,2. General risk
2012-10-03,0.011756,2012-10-03,0.0118,38.59,2. General risk
2012-10-04,0.011794,2012-10-04,0.0118,38.97,2. General risk
2012-10-05,0.010839,2012-10-05,0.0108,28.59,2. General risk
2012-10-08,0.010785,2012-10-08,0.0108,28.08,2. General risk
2012-10-09,0.011479,2012-10-09,0.0115,35.84,2. General risk
2012-10-10,0.011691,2012-10-10,0.0117,37.77,2. General risk
2012-10-11,0.010543,2012-10-11,0.0105,24.61,2. General risk
2012-10-12,0.010712,2012-10-12,0.0107,27.02,2. General risk
2012-10-15,0.010696,2012-10-15,0.0107,26.71,2. General risk
2012-10-16,0.010433,2012-10-16,0.0104,23.38,2. General risk
2012-10-17,0.010818,2012-10-17,0.0108,28.34,2. General risk
2012-10-18,0.011862,2012-10-18,0.0119,39.67,2. General risk
2012-10-19,0.010898,2012-10-19,0.0109,29.28,2. General risk
2012-10-22,0.010585,2012-10-22,0.0106,25.26,2. General risk
2012-10-23,0.009742,2012-10-23,0.0097,15.62,1. Low risk
2012-10-24,0.011092,2012-10-24,0.0111,31.84,2. General risk
2012-10-25,0.010231,2012-10-25,0.0102,20.97,2. General risk
2012-10-26,0.010189,2012-10-26,0.0102,20.44,2. General risk
2012-10-29,0.010681,2012-10-29,0.0107,26.44,2. General risk
2012-10-30,0.010573,2012-10-30,0.0106,25.07,2. General risk
2012-10-31,0.008904,2012-10-31,0.0089,8.58,1. Low risk
2012-11-01,0.01007,2012-11-01,0.0101,19.16,1. Low risk
2012-11-02,0.009795,2012-11-02,0.0098,16.12,1. Low risk
2012-11-05,0.008998,2012-11-05,0.009,9.06,1. Low risk
2012-11-06,0.010986,2012-11-06,0.011,30.49,2. General risk
2012-11-07,0.009893,2012-11-07,0.0099,17.06,1. Low risk
2012-11-08,0.00996,2012-11-08,0.01,17.79,1. Low risk
2012-11-09,0.010389,2012-11-09,0.0104,22.78,2. General risk
2012-11-12,0.010086,2012-11-12,0.0101,19.33,1. Low risk
2012-11-13,0.011699,2012-11-13,0.0117,37.94,2. General risk
2012-11-14,0.009378,2012-11-14,0.0094,12.34,1. Low risk
2012-11-15,0.009122,2012-11-15,0.0091,10.1,1. Low risk
2012-11-16,0.009315,2012-11-16,0.0093,11.62,1. Low risk
2012-11-19,0.009727,2012-11-19,0.0097,15.52,1. Low risk
2012-11-20,0.009743,2012-11-20,0.0097,15.64,1. Low risk
2012-11-21,0.010434,2012-11-21,0.0104,23.43,2. General risk
2012-11-22,0.010508,2012-11-22,0.0105,24.15,2. General risk
2012-11-23,0.010843,2012-11-23,0.0108,28.61,2. General risk
2012-11-26,0.010802,2012-11-26,0.0108,28.2,2. General risk
2012-11-27,0.009279,2012-11-27,0.0093,11.38,1. Low risk
2012-11-28,0.009686,2012-11-28,0.0097,15.02,1. Low risk
2012-11-29,0.009839,2012-11-29,0.0098,16.56,1. Low risk
2012-12-03,0.009346,2012-12-03,0.0093,12,1. Low risk
2012-12-04,0.009176,2012-12-04,0.0092,10.36,1. Low risk
2012-12-05,0.009232,2012-12-05,0.0092,10.97,1. Low risk
2012-12-06,0.00951,2012-12-06,0.0095,13.47,1. Low risk
2012-12-07,0.009163,2012-12-07,0.0092,10.32,1. Low risk
2012-12-10,0.009546,2012-12-10,0.0095,13.69,1. Low risk
2012-12-11,0.008764,2012-12-11,0.0088,7.74,1. Low risk
2012-12-12,0.00912,2012-12-12,0.0091,10.07,1. Low risk
2012-12-13,0.00935,2012-12-13,0.0094,12.1,1. Low risk
2012-12-14,0.009083,2012-12-14,0.0091,9.71,1. Low risk
2012-12-17,0.009577,2012-12-17,0.0096,13.96,1. Low risk
2012-12-18,0.010332,2012-12-18,0.0103,22.17,2. General risk
2012-12-19,0.009564,2012-12-19,0.0096,13.83,1. Low risk
2012-12-20,0.009595,2012-12-20,0.0096,14.12,1. Low risk
2012-12-21,0.009116,2012-12-21,0.0091,10,1. Low risk
2012-12-24,0.010026,2012-12-24,0.01,18.61,1. Low risk
2012-12-27,0.009329,2012-12-27,0.0093,11.79,1. Low risk
2012-12-28,0.009976,2012-12-28,0.01,17.91,1. Low risk
2013-01-03,0.01071,2013-01-03,0.0107,26.97,2. General risk
2013-01-04,0.010718,2013-01-04,0.0107,27.14,2. General risk
2013-01-07,0.010505,2013-01-07,0.0105,24.1,2. General risk
2013-01-08,0.010517,2013-01-08,0.0105,24.25,2. General risk
2013-01-09,0.010377,2013-01-09,0.0104,22.7,2. General risk
2013-01-10,0.011572,2013-01-10,0.0116,36.61,2. General risk
2013-01-11,0.011078,2013-01-11,0.0111,31.77,2. General risk
2013-01-14,0.011878,2013-01-14,0.0119,39.89,2. General risk
2013-01-15,0.01116,2013-01-15,0.0112,32.56,2. General risk
2013-01-16,0.011798,2013-01-16,0.0118,39,2. General risk
2013-01-17,0.011141,2013-01-17,0.0111,32.37,2. General risk
2013-01-18,0.012547,2013-01-18,0.0125,45.5,3. Elevated risk
2013-01-21,0.0101,2013-01-21,0.0101,19.52,1. Low risk
2013-01-22,0.010595,2013-01-22,0.0106,25.4,2. General risk
2013-01-23,0.010885,2013-01-23,0.0109,29.07,2. General risk
2013-01-24,0.010376,2013-01-24,0.0104,22.68,2. General risk
2013-01-25,0.010595,2013-01-25,0.0106,25.4,2. General risk
2013-01-28,0.010689,2013-01-28,0.0107,26.61,2. General risk
2013-01-29,0.011355,2013-01-29,0.0114,34.76,2. General risk
2013-01-30,0.011001,2013-01-30,0.011,30.78,2. General risk
2013-01-31,0.011752,2013-01-31,0.0118,38.52,2. General risk
2013-02-01,0.011304,2013-02-01,0.0113,34.18,2. General risk
2013-02-04,0.013056,2013-02-04,0.0131,49,3. Elevated risk
2013-02-05,0.012439,2013-02-05,0.0124,44.71,3. Elevated risk
2013-02-06,0.01204,2013-02-06,0.012,41.41,3. Elevated risk
2013-02-07,0.011828,2013-02-07,0.0118,39.38,2. General risk
2013-02-08,0.012007,2013-02-08,0.012,40.97,3. Elevated risk
2013-02-11,0.012558,2013-02-11,0.0126,45.58,3. Elevated risk
2013-02-12,0.011895,2013-02-12,0.0119,40.06,3. Elevated risk
2013-02-13,0.010968,2013-02-13,0.011,30.1,2. General risk
2013-02-14,0.011348,2013-02-14,0.0113,34.68,2. General risk
2013-02-15,0.01226,2013-02-15,0.0123,43.12,3. Elevated risk
2013-02-18,0.012267,2013-02-18,0.0123,43.22,3. Elevated risk
2013-02-19,0.011887,2013-02-19,0.0119,40.01,3. Elevated risk
2013-02-20,0.012314,2013-02-20,0.0123,43.75,3. Elevated risk
2013-02-21,0.011713,2013-02-21,0.0117,38.13,2. General risk
2013-02-22,0.011943,2013-02-22,0.0119,40.42,3. Elevated risk
2013-02-25,0.012148,2013-02-25,0.0121,42.25,3. Elevated risk
2013-02-26,0.011291,2013-02-26,0.0113,33.98,2. General risk
2013-02-27,0.012659,2013-02-27,0.0127,46.3,3. Elevated risk
2013-02-28,0.012686,2013-02-28,0.0127,46.59,3. Elevated risk
2013-03-01,0.012276,2013-03-01,0.0123,43.36,3. Elevated risk
2013-03-04,0.011877,2013-03-04,0.0119,39.82,2. General risk
2013-03-05,0.010974,2013-03-05,0.011,30.32,2. General risk
2013-03-06,0.012862,2013-03-06,0.0129,47.79,3. Elevated risk
2013-03-07,0.012352,2013-03-07,0.0124,44.01,3. Elevated risk
2013-03-08,0.012874,2013-03-08,0.0129,48.08,3. Elevated risk
2013-03-11,0.011747,2013-03-11,0.0117,38.44,2. General risk
2013-03-12,0.012836,2013-03-12,0.0128,47.53,3. Elevated risk
2013-03-13,0.012697,2013-03-13,0.0127,46.73,3. Elevated risk
2013-03-14,0.011474,2013-03-14,0.0115,35.82,2. General risk
2013-03-15,0.013535,2013-03-15,0.0135,51.87,3. Elevated risk
2013-03-18,0.012725,2013-03-18,0.0127,46.93,3. Elevated risk
2013-03-19,0.012303,2013-03-19,0.0123,43.6,3. Elevated risk
2013-03-20,0.01171,2013-03-20,0.0117,38.06,2. General risk
2013-03-21,0.012317,2013-03-21,0.0123,43.82,3. Elevated risk
2013-03-22,0.012022,2013-03-22,0.012,41.14,3. Elevated risk
2013-03-25,0.013688,2013-03-25,0.0137,52.95,3. Elevated risk
2013-03-26,0.011979,2013-03-26,0.012,40.73,3. Elevated risk
2013-03-27,0.011783,2013-03-27,0.0118,38.83,2. General risk
2013-03-28,0.009988,2013-03-28,0.01,18.1,1. Low risk
2013-03-29,0.01007,2013-03-29,0.0101,19.16,1. Low risk
2013-04-01,0.009115,2013-04-01,0.0091,9.98,1. Low risk
2013-04-02,0.010095,2013-04-02,0.0101,19.43,1. Low risk
2013-04-03,0.009058,2013-04-03,0.0091,9.57,1. Low risk
2013-04-04,0.009185,2013-04-04,0.0092,10.41,1. Low risk
2013-04-05,0.008871,2013-04-05,0.0089,8.36,1. Low risk
2013-04-08,0.009222,2013-04-08,0.0092,10.89,1. Low risk
2013-04-09,0.008468,2013-04-09,0.0085,5.81,1. Low risk
2013-04-10,0.008632,2013-04-10,0.0086,6.92,1. Low risk
2013-04-11,0.008835,2013-04-11,0.0088,8.19,1. Low risk
2013-04-12,0.008831,2013-04-12,0.0088,8.17,1. Low risk
2013-04-15,0.009023,2013-04-15,0.009,9.33,1. Low risk
2013-04-16,0.00865,2013-04-16,0.0086,7.09,1. Low risk
2013-04-17,0.009182,2013-04-17,0.0092,10.39,1. Low risk
2013-04-18,0.010803,2013-04-18,0.0108,28.22,2. General risk
2013-04-19,0.010701,2013-04-19,0.0107,26.8,2. General risk
2013-04-22,0.010573,2013-04-22,0.0106,25.07,2. General risk
2013-04-23,0.010165,2013-04-23,0.0102,20.22,2. General risk
2013-04-24,0.010853,2013-04-24,0.0109,28.83,2. General risk
2013-04-25,0.010864,2013-04-25,0.0109,28.95,2. General risk
2013-04-26,0.010082,2013-04-26,0.0101,19.31,1. Low risk
2013-04-29,0.010959,2013-04-29,0.011,29.93,2. General risk
2013-04-30,0.010214,2013-04-30,0.0102,20.78,2. General risk
2013-05-02,0.009895,2013-05-02,0.0099,17.11,1. Low risk
2013-05-03,0.010402,2013-05-03,0.0104,23.04,2. General risk
2013-05-07,0.010717,2013-05-07,0.0107,27.09,2. General risk
2013-05-08,0.010753,2013-05-08,0.0108,27.6,2. General risk
2013-05-09,0.011906,2013-05-09,0.0119,40.15,3. Elevated risk
